timestamp,station_id,temperature,temperature_corrected,pressure,pressure_corrected,humidity,humidity_corrected,anomaly_score,confidence,severity,root_cause_label,is_flagged,is_anomaly,anomaly_type
2026-01-01 00:00:00,AWS_BLR,19.936287128112262,19.936287128112262,1008.4699679847782,1008.4699679847782,67.8086715107223,67.8086715107223,0.00611750738095108,0.00305875369047554,Normal,none,False,False,none
2026-01-01 00:00:00,AWS_KOCHI,25.792389660027727,25.792389660027727,1012.1853088913616,1012.1853088913616,92.22346777725774,92.22346777725774,0.010081516637995419,0.0050407583189977095,Normal,none,False,False,none
2026-01-01 00:00:00,AWS_DELHI,23.28859470130076,23.28859470130076,1011.269609286936,1011.269609286936,56.213378250150356,56.213378250150356,0.010942337305876801,0.005471168652938401,Normal,none,False,False,none
2026-01-01 00:00:00,AWS_SHIMLA,10.412633403355947,10.412633403355947,1003.3080304558174,1003.3080304558174,70.1108207293761,70.1108207293761,0.02120665010765485,0.010603325053827425,Normal,none,False,False,none
2026-01-01 00:00:00,AWS_JAISALMER,28.73453689447151,28.73453689447151,1011.12496620141,1011.12496620141,35.487185500386836,35.487185500386836,0.00840976719833854,0.00420488359916927,Normal,none,False,False,none
2026-01-01 00:05:00,AWS_DELHI,22.40030915550589,22.40030915550589,1011.3214988128701,1011.3214988128701,55.211948713289786,55.211948713289786,0.020478289470265556,0.010239144735132778,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-01-01 00:05:00,AWS_SHIMLA,10.595278890181572,10.595278890181572,1003.4199220392798,1003.4199220392798,70.19203606260987,70.19203606260987,0.004802851769237346,0.002401425884618673,Normal,none,False,False,none
2026-01-01 00:05:00,AWS_KOCHI,25.37613818815293,25.37613818815293,1012.3271602869452,1012.3271602869452,89.68507244699255,89.68507244699255,0.014150788159696618,0.007075394079848309,Normal,none,False,False,none
2026-01-01 00:05:00,AWS_BLR,20.069048363294403,20.069048363294403,1008.4633145488176,1008.4633145488176,65.74572540905386,65.74572540905386,0.02056929338475438,0.01028464669237719,Normal,none,False,False,none
2026-01-01 00:05:00,AWS_JAISALMER,28.423092223898397,28.423092223898397,1011.2704163295078,1011.2704163295078,35.70864413143019,35.70864413143019,0.00919257338241079,0.004596286691205395,Normal,none,False,False,none
2026-01-01 00:10:00,AWS_SHIMLA,9.997862565711513,9.997862565711513,1003.661516184195,1003.661516184195,67.77887531378752,67.77887531378752,0.028091959248501233,0.014045979624250617,Normal,none,False,False,none
2026-01-01 00:10:00,AWS_BLR,19.412128455316896,19.412128455316896,1008.697495533302,1008.697495533302,64.238735500993,64.238735500993,0.010389774776919294,0.005194887388459647,Normal,none,False,False,none
2026-01-01 00:10:00,AWS_DELHI,22.205817378107277,22.205817378107277,1011.7708981711621,1011.7708981711621,57.14215007518059,57.14215007518059,0.05681628620064284,0.19507480976698807,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-01-01 00:10:00,AWS_KOCHI,25.745692109832543,25.745692109832543,1012.3599589365174,1012.3599589365174,88.16560513903175,88.16560513903175,0.01603084175040016,0.00801542087520008,Normal,none,False,False,none
2026-01-01 00:10:00,AWS_JAISALMER,28.4136092083984,28.4136092083984,1011.3803233448152,1011.3803233448152,36.90218022309693,36.90218022309693,0.02231537484955449,0.011157687424777246,Normal,none,False,False,none
2026-01-01 00:15:00,AWS_KOCHI,25.71722895601886,25.71722895601886,1012.4726147335157,1012.4726147335157,92.16865174503,92.16865174503,0.02613366794701028,0.01306683397350514,Normal,none,False,False,none
2026-01-01 00:15:00,AWS_SHIMLA,9.98012782116622,9.98012782116622,1003.5265123709204,1003.5265123709204,68.95608660882748,68.95608660882748,0.029125225115272012,0.014562612557636006,Normal,Localized fault: disagrees with neighboring stations,False,False,none
2026-01-01 00:15:00,AWS_DELHI,22.904163983251927,22.904163983251927,1011.3988537945442,1011.3988537945442,57.920141641802985,57.920141641802985,0.03395600885825787,0.016978004429128935,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-01-01 00:15:00,AWS_BLR,19.0232797578098,19.0232797578098,1008.5143621578716,1008.5143621578716,66.86575235816728,66.86575235816728,0.02448399924991311,0.012241999624956555,Normal,none,False,False,none
2026-01-01 00:15:00,AWS_JAISALMER,28.650020952000478,28.650020952000478,1011.3383137867942,1011.3383137867942,32.79162147124857,32.79162147124857,0.046346543001494066,0.023173271500747033,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-01-01 00:20:00,AWS_SHIMLA,10.324630167529776,10.324630167529776,1003.5964957179382,1003.5964957179382,69.48077228710108,69.48077228710108,0.01222217166257337,0.006111085831286685,Normal,none,False,False,none
2026-01-01 00:20:00,AWS_DELHI,22.73851461085445,22.73851461085445,1011.6527869039953,1011.6527869039953,56.09636882506163,56.09636882506163,0.014861180380834747,0.007430590190417374,Normal,none,False,False,none
2026-01-01 00:20:00,AWS_JAISALMER,28.529608123953928,28.529608123953928,1011.6864276877981,1011.6864276877981,36.712456603537554,36.712456603537554,0.03626179878262195,0.018130899391310976,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-01-01 00:20:00,AWS_BLR,19.533030602983654,19.533030602983654,1008.8510005354487,1008.8510005354487,66.22418455250525,66.22418455250525,0.00971880522940385,0.004859402614701925,Normal,none,False,False,none
2026-01-01 00:20:00,AWS_KOCHI,24.92044191373175,24.92044191373175,1012.3559650951848,1012.3559650951848,88.96951989105538,88.96951989105538,0.0340517085979422,0.0170258542989711,Normal,none,False,False,none
2026-01-01 00:25:00,AWS_KOCHI,25.010913314111374,25.010913314111374,1012.4568894179631,1012.4568894179631,89.89704632513532,89.89704632513532,0.006694725828223851,0.0033473629141119255,Normal,none,False,False,none
2026-01-01 00:25:00,AWS_SHIMLA,10.3043754617507,10.3043754617507,1003.679692917113,1003.679692917113,72.53322604380448,72.53322604380448,0.02100381693365921,0.010501908466829605,Normal,none,False,False,none
